Date,Open,High,Low,Close,Volume,Adj Close
2008-10-15,36.75,37.07,30.77,30.77,53031500,30.77
2008-10-14,43.39,43.51,36.73,37.65,59403200,37.65
2008-10-13,36.38,41.50,35.44,41.50,41776300,41.50
2008-10-10,31.53,35.79,29.15,33.31,74077000,33.31
2008-10-09,37.30,38.57,32.39,32.82,69145000,32.82
2008-10-08,34.89,39.60,34.48,35.57,77923400,35.57
2008-10-07,42.12,42.31,36.44,36.50,48606700,36.50
2008-10-06,42.59,42.86,36.67,40.56,61193100,40.56
2008-10-03,47.43,49.88,44.46,44.75,44133900,44.75
2008-10-02,50.16,50.22,45.89,46.90,30697700,46.90
2008-10-01,51.60,52.07,49.62,51.01,25318400,51.01
2008-09-30,48.97,52.80,48.65,52.38,24289600,52.38
2008-09-29,56.61,57.02,46.80,47.45,42477900,47.45
2008-09-26,56.58,59.48,56.41,58.80,19596000,58.80
2008-09-25,59.30,61.64,58.81,59.19,23877300,59.19
2008-09-24,58.05,59.45,57.34,58.59,20804700,58.59
2008-09-23,59.47,60.83,57.16,57.40,27888500,57.40
2008-09-22,63.85,64.05,58.50,58.55,16763900,58.55
2008-09-19,66.78,67.00,62.11,63.34,16605700,63.34
2008-09-18,59.19,61.50,54.68,61.01,37076500,61.01
2008-09-17,61.65,62.20,56.65,56.90,36351800,56.90
2008-09-16,60.55,64.45,60.41,63.20,33316100,63.20
2008-09-15,63.36,65.96,62.05,62.79,24730700,62.79
2008-09-12,65.75,67.24,64.80,67.18,15277400,67.18
2008-09-11,62.66,67.17,62.60,66.92,20751700,66.92
2008-09-10,64.71,65.67,63.49,64.32,13920500,64.32
2008-09-09,66.20,67.58,63.12,63.74,19615800,63.74
2008-09-08,68.59,68.90,64.20,66.23,25582900,66.23
2008-09-05,66.11,67.62,64.59,66.99,25040900,66.99
2008-09-04,70.99,71.25,67.03,67.22,27553200,67.22
2008-09-03,72.93,73.56,70.85,71.85,19318200,71.85
2008-09-02,77.57,78.21,72.60,73.19,17836600,73.19
2008-08-29,76.77,77.21,74.51,75.08,13744300,75.08
2008-08-28,77.79,79.01,77.41,77.51,10636200,77.51
2008-08-27,76.30,78.39,75.73,77.09,12585600,77.09
2008-08-26,76.56,77.41,75.26,76.33,13099900,76.33
2008-08-25,78.65,78.90,76.11,76.64,12427500,76.64
2008-08-22,78.51,80.45,78.42,79.60,10779200,79.60
2008-08-21,77.30,78.49,76.18,77.42,12630900,77.42
2008-08-20,79.42,80.04,77.36,78.35,16011300,78.35
2008-08-19,79.49,80.22,77.37,78.80,12992200,78.80
2008-08-18,82.61,82.70,79.11,80.82,12898600,80.82
2008-08-15,82.80,83.55,81.49,82.61,12958500,82.61
2008-08-14,80.05,83.21,79.93,82.56,15394500,82.56
2008-08-13,80.72,82.05,79.12,80.63,14968900,80.63
2008-08-12,80.83,82.17,80.00,81.02,12797700,81.02
2008-08-11,79.34,82.59,78.78,80.70,15580700,80.70
2008-08-08,75.90,79.75,75.58,79.21,14909200,79.21
2008-08-07,76.19,77.85,75.33,76.22,13146900,76.22
2008-08-06,74.85,77.75,73.73,77.02,13462700,77.02
2008-08-05,71.64,75.05,71.46,74.78,13801800,74.78
2008-08-04,71.68,71.73,69.77,70.45,10864500,70.45
2008-08-01,73.70,73.79,70.08,71.89,15017400,71.89
2008-07-31,72.42,75.62,72.08,73.67,16658000,73.67
2008-07-30,73.50,74.64,71.62,73.92,15310400,73.92
2008-07-29,70.88,73.73,70.75,72.67,14379300,72.67
2008-07-28,73.01,73.73,69.58,70.56,14819400,70.56
2008-07-25,72.05,73.65,71.37,72.77,11572700,72.77
2008-07-24,74.08,74.09,70.50,70.87,15655500,70.87
2008-07-23,71.67,75.01,71.30,73.38,20843500,73.38
2008-07-22,69.14,71.74,68.64,71.74,18228900,71.74
2008-07-21,72.26,72.87,70.64,71.80,11095300,71.80
2008-07-18,72.73,72.73,71.19,71.74,14656800,71.74
2008-07-17,74.10,74.90,72.18,72.66,19578400,72.66
2008-07-16,70.19,73.44,68.92,72.97,18821100,72.97
2008-07-15,69.11,72.07,66.94,69.64,25365100,69.64
2008-07-14,72.80,72.92,69.40,69.94,17749000,69.94
2008-07-11,71.76,73.21,68.68,70.97,23842100,70.97
2008-07-10,71.82,73.69,70.36,73.23,17970000,73.23
2008-07-09,75.49,75.82,71.52,71.99,19990200,71.99
2008-07-08,72.40,75.69,71.76,74.84,23804000,74.84
2008-07-07,72.71,73.94,70.06,72.28,19233100,72.28
2008-07-03,72.46,72.71,70.17,71.20,11553700,71.20
2008-07-02,75.62,76.28,71.36,71.58,18798400,71.58
2008-07-01,72.03,75.35,71.55,75.27,19420200,75.27
2008-06-30,74.30,75.34,73.10,73.35,12981900,73.35
2008-06-27,74.66,75.52,72.50,75.07,17594700,75.07
2008-06-26,78.22,78.35,74.65,74.86,22776900,74.86
2008-06-25,79.47,82.76,79.22,80.56,15182000,80.56
2008-06-24,78.87,80.68,77.46,78.86,14659500,78.86
2008-06-23,81.56,82.03,79.30,79.39,14438100,79.36
2008-06-20,84.14,84.16,80.15,81.20,19993400,81.17
2008-06-19,82.61,86.37,81.52,85.40,16562000,85.36
2008-06-18,83.77,84.45,82.26,83.05,13540900,83.02
2008-06-17,86.22,86.59,84.51,84.93,10297100,84.89
2008-06-16,83.39,86.44,83.18,85.35,11152600,85.31
2008-06-13,81.97,84.50,81.10,84.14,12551600,84.11
2008-06-12,82.00,83.37,79.53,81.10,14423600,81.07
2008-06-11,84.62,84.86,80.75,80.95,15780300,80.92
2008-06-10,84.07,86.31,83.66,84.84,14566500,84.80
2008-06-09,86.92,87.19,82.84,85.96,16198600,85.92
2008-06-06,90.67,91.06,86.13,86.13,17799600,86.09
2008-06-05,89.74,92.55,89.20,92.24,14095600,92.20
2008-06-04,86.61,90.60,86.52,88.88,15345300,88.84
2008-06-03,88.79,89.90,85.55,87.39,16782400,87.35
2008-06-02,89.97,90.00,86.56,88.47,15424900,88.43
2008-05-30,89.90,91.15,89.44,90.50,11409800,90.46
2008-05-29,87.74,90.20,87.67,89.47,13794200,89.43
2008-05-28,87.84,88.06,85.97,87.87,13122900,87.83
2008-05-27,84.36,87.18,84.32,86.86,12383800,86.82
2008-05-23,83.95,84.56,82.70,84.02,11545800,83.99
2008-05-22,84.38,85.70,83.76,84.30,14782200,84.26
2008-05-21,88.06,89.07,83.45,84.47,15986000,84.43
2008-05-20,88.54,88.59,86.55,88.09,14471500,88.05
2008-05-19,90.68,92.19,88.13,89.72,16261700,89.68
2008-05-16,90.80,90.89,88.53,90.60,12137500,90.56
2008-05-15,87.37,90.60,86.90,90.60,13760100,90.56
2008-05-14,88.45,90.25,87.08,87.19,13956000,87.15
2008-05-13,87.46,88.15,86.13,87.92,13887400,87.88
2008-05-12,84.50,87.66,84.22,87.41,11807800,87.37
2008-05-09,83.56,85.12,83.17,84.26,13901700,84.22
2008-05-08,84.42,86.00,83.81,84.31,17036600,84.27
2008-05-07,86.93,87.90,83.12,84.20,15837000,84.16
2008-05-06,85.26,87.61,84.12,87.61,13891700,87.57
2008-05-05,86.18,87.25,85.01,85.73,10040700,85.69
2008-05-02,87.78,87.78,84.83,86.85,15825500,86.81
2008-05-01,80.94,86.16,80.94,85.91,17501200,85.87
2008-04-30,82.74,83.94,80.38,80.85,13200400,80.82
2008-04-29,80.74,82.92,80.54,82.08,10352700,82.05
2008-04-28,81.22,82.42,80.79,81.08,7223900,81.05
2008-04-25,81.46,81.52,78.85,80.80,10327000,80.77
2008-04-24,80.06,83.03,78.28,80.72,15048300,80.69
2008-04-23,79.26,80.53,78.45,79.64,11230500,79.61
2008-04-22,79.40,79.65,76.75,78.80,11390200,78.77
2008-04-21,79.05,80.65,78.71,80.35,9824200,80.32
2008-04-18,78.83,80.15,77.84,79.29,16143000,79.26
