Date,Open,High,Low,Close,Volume,Adj Close
2007-12-21,100.51,101.55,98.11,99.18,1983000,98.72
2007-12-20,100.25,105.11,99.66,102.90,2360200,102.42
2007-12-19,103.00,103.89,99.09,102.49,2993500,101.31
2007-12-18,99.51,106.35,99.51,102.85,3943800,101.66
2007-12-17,102.49,103.20,99.63,102.80,2912600,101.61
2007-12-14,100.47,101.00,95.93,100.99,3763400,99.83
2007-12-13,99.50,101.75,96.55,97.00,4729500,95.88
2007-12-12,89.79,100.00,88.93,97.05,6071300,95.93
2007-12-11,87.71,95.00,85.22,94.10,5571200,93.01
2007-12-10,88.92,89.99,85.41,86.44,2887600,85.44
2007-12-07,88.00,90.21,87.54,89.83,2281800,88.79
2007-12-06,92.93,94.00,88.27,88.31,3003000,87.29
2007-12-05,95.38,96.11,92.50,93.25,3288900,92.17
2007-12-04,97.13,97.87,95.55,97.09,2223500,95.97
2007-12-03,90.00,94.99,90.00,94.25,2037900,93.16
2007-11-30,87.70,93.15,87.07,91.08,3056200,90.03
2007-11-29,97.00,99.43,96.14,96.75,3152600,95.63
2007-11-28,101.01,103.00,94.51,95.83,4538900,94.72
2007-11-27,107.98,111.23,105.40,105.99,3664100,104.77
2007-11-26,103.54,111.50,103.54,111.50,2883300,110.21
2007-11-23,109.00,109.00,102.45,103.98,1250500,102.78
2007-11-21,108.65,111.50,105.44,109.27,3075400,108.01
2007-11-20,103.94,109.63,100.16,104.99,3947700,103.78
2007-11-19,98.37,103.52,98.37,102.40,2452300,101.22
2007-11-16,93.90,98.78,92.79,96.79,2121400,95.67
2007-11-15,91.95,96.97,90.05,95.43,2509900,94.33
2007-11-14,85.22,90.80,85.22,89.73,1836700,88.70
2007-11-13,93.50,95.38,88.86,89.00,3230900,87.97
2007-11-12,100.74,100.74,93.03,97.80,2111000,96.67
2007-11-09,102.50,104.10,94.00,98.68,2806000,97.54
2007-11-08,100.90,104.64,97.12,97.77,3071800,96.64
2007-11-07,94.40,100.00,92.82,99.55,2260100,98.40
2007-11-06,95.45,95.45,90.95,91.42,1578700,90.37
2007-11-05,96.18,97.10,92.17,94.07,2410600,92.99
2007-11-02,87.95,94.54,87.95,92.16,2853800,91.10
2007-11-01,85.24,88.68,85.24,88.08,1378600,87.06
2007-10-31,82.00,84.07,80.46,81.50,1286000,80.56
2007-10-30,81.45,83.61,81.45,82.08,412400,81.13
2007-10-29,81.65,82.92,81.10,81.99,648800,81.04
2007-10-26,81.79,86.05,81.79,82.01,1453200,81.06
2007-10-25,85.37,88.82,83.80,85.63,1559200,84.64
2007-10-24,85.00,89.31,84.23,84.99,1844900,84.01
2007-10-23,83.83,85.76,83.13,83.92,830800,82.95
2007-10-22,87.93,88.03,83.90,85.10,1469800,84.12
2007-10-19,82.53,86.70,82.31,86.70,1222400,85.70
2007-10-18,82.01,82.88,81.03,81.42,949400,80.48
2007-10-17,78.83,82.31,77.95,80.01,805700,79.09
2007-10-16,77.80,80.04,77.79,79.83,1095800,78.91
2007-10-15,74.90,77.93,74.90,76.63,606200,75.75
2007-10-12,74.15,74.59,73.40,74.12,328300,73.27
2007-10-11,73.00,74.72,72.01,74.00,550700,73.15
2007-10-10,72.24,74.15,72.24,73.56,302300,72.71
2007-10-09,73.16,74.17,72.04,72.04,346600,71.21
2007-10-08,72.94,73.83,72.54,73.83,210900,72.98
2007-10-05,74.43,74.43,71.56,72.55,518600,71.71
2007-10-04,73.79,74.46,73.10,73.85,370500,73.00
2007-10-03,75.01,75.01,73.57,74.30,466600,73.44
2007-10-02,75.70,75.70,74.20,74.20,610400,73.34
2007-10-01,80.00,80.00,75.56,75.80,754800,74.93
2007-09-28,78.51,79.33,78.26,78.93,259700,78.02
2007-09-27,80.00,80.00,78.05,78.23,364800,77.33
2007-09-26,80.00,80.75,78.60,79.01,649200,78.10
2007-09-25,80.81,81.73,80.06,80.30,351300,79.37
2007-09-24,78.60,80.46,78.39,80.00,395200,78.64
2007-09-21,77.80,79.21,77.72,78.90,486400,77.56
2007-09-20,76.64,79.31,76.45,78.72,670400,77.39
2007-09-19,76.50,77.21,74.37,76.20,1297300,74.91
2007-09-18,83.38,84.62,76.95,77.28,1695100,75.97
2007-09-17,83.68,85.31,83.68,84.54,521300,83.11
2007-09-14,84.34,85.07,83.13,83.18,412900,81.77
2007-09-13,85.80,85.80,82.97,83.81,580300,82.39
2007-09-12,86.50,86.99,84.33,85.85,430300,84.39
2007-09-11,88.00,88.00,85.01,85.65,580300,84.20
2007-09-10,87.10,90.00,85.13,87.89,841300,86.40
2007-09-07,87.11,88.00,85.53,86.89,779800,85.42
2007-09-06,83.99,86.17,83.99,85.25,537400,83.80
2007-09-05,82.50,84.92,82.50,83.93,460600,82.51
2007-09-04,83.90,83.90,80.37,81.56,344100,80.18
2007-08-31,83.46,84.53,82.15,82.90,621200,81.49
2007-08-30,85.76,87.40,84.00,85.50,646500,84.05
2007-08-29,86.00,88.13,83.55,83.55,807200,82.13
2007-08-28,83.50,87.60,83.00,87.01,766100,85.53
2007-08-27,80.40,82.25,80.40,82.00,310000,80.61
2007-08-24,81.13,82.20,79.81,79.94,337600,78.58
2007-08-23,78.78,81.66,78.78,80.75,467800,79.38
2007-08-22,79.76,82.00,78.66,79.80,609200,78.45
2007-08-21,82.74,82.97,79.83,80.51,403600,79.14
2007-08-20,80.00,84.38,79.21,82.05,836500,80.66
2007-08-17,83.00,84.77,76.12,81.44,1323500,80.06
2007-08-16,94.48,96.50,85.54,86.50,2018200,85.03
2007-08-15,93.00,93.77,87.41,92.57,1491900,91.00
2007-08-14,87.25,91.70,86.88,91.70,1019300,90.15
2007-08-13,82.44,87.50,79.01,87.50,707300,86.02
2007-08-10,88.00,89.20,83.57,84.93,1063100,83.49
2007-08-09,83.99,85.26,81.14,85.00,957000,83.56
2007-08-08,81.81,83.25,77.70,80.31,1185800,78.95
2007-08-07,86.78,87.00,81.20,83.54,1049500,82.12
2007-08-06,91.88,95.00,85.10,85.87,980800,84.41
2007-08-03,87.05,93.00,86.13,92.09,746100,90.53
2007-08-02,84.50,87.90,84.25,86.40,441400,84.94
2007-08-01,91.00,91.64,86.01,87.00,1943600,85.52
2007-07-31,82.01,87.60,80.25,87.60,541600,86.11
2007-07-30,82.20,87.50,82.20,84.50,462900,83.07
2007-07-27,87.94,87.94,82.64,86.00,1375800,84.54
2007-07-26,82.94,86.60,82.00,84.14,1515200,82.71
2007-07-25,79.80,82.50,78.08,80.58,694100,79.21
2007-07-24,79.44,82.27,78.44,81.69,348400,80.30
2007-07-23,76.02,77.25,75.80,77.25,281900,75.94
2007-07-20,74.03,77.51,73.93,77.01,222500,75.70
2007-07-19,73.10,74.75,72.69,74.24,113700,72.98
2007-07-18,73.78,75.75,72.76,73.65,286500,72.40
2007-07-17,71.68,72.06,71.03,71.86,113000,70.64
2007-07-16,71.60,72.01,70.72,72.00,98400,70.78
2007-07-13,72.38,72.38,71.05,71.30,186600,70.09
2007-07-12,73.80,73.90,71.75,71.91,159100,70.69
2007-07-11,75.90,76.12,74.28,74.87,281000,73.60
2007-07-10,73.76,75.69,73.60,75.69,113000,74.41
2007-07-09,72.00,72.40,71.67,72.25,57600,71.02
2007-07-06,72.16,72.78,71.43,71.77,50800,70.55
2007-07-05,71.66,72.52,71.36,72.01,35700,70.79
2007-07-03,71.92,71.92,71.10,71.62,57200,70.41
2007-07-02,73.55,73.59,72.27,72.30,83500,71.07
2007-06-29,72.73,75.00,71.93,74.00,85200,72.75
2007-06-28,70.75,73.32,70.75,72.87,84800,71.63
2007-06-27,75.62,76.25,72.65,72.75,278100,71.52
2007-06-26,73.68,74.36,72.78,74.21,198600,72.95
2007-06-25,73.48,75.22,72.45,74.39,148300,72.37
2007-06-22,72.00,73.76,71.99,73.38,112000,71.39
2007-06-21,71.94,73.94,71.25,71.36,70400,69.42
2007-06-20,69.15,71.46,69.15,71.32,57800,69.38
2007-06-19,69.93,70.00,69.15,69.19,29500,67.31
2007-06-18,69.46,69.80,69.04,69.77,12000,67.87
2007-06-15,68.62,69.52,66.51,69.48,28100,67.59
2007-06-14,69.69,70.20,69.28,70.19,25800,68.28
2007-06-13,71.57,71.69,69.79,69.81,57300,67.91
2007-06-12,71.12,72.10,70.19,71.90,34800,69.95
2007-06-11,71.15,71.49,70.00,70.52,49000,68.60
2007-06-08,72.00,72.75,70.60,71.01,57800,69.08
2007-06-07,70.24,72.35,70.00,72.35,86500,70.38
2007-06-06,68.95,70.12,68.95,69.85,59800,67.95
2007-06-05,68.37,68.92,68.13,68.62,13000,66.75
2007-06-04,68.00,68.04,67.70,67.70,10900,65.86
2007-06-01,67.55,68.00,67.47,67.77,15400,65.93
2007-05-31,67.01,68.29,66.50,68.00,32300,66.15
2007-05-30,69.42,69.42,67.82,68.02,18200,66.17
2007-05-29,68.78,69.40,68.64,68.76,10800,66.89
2007-05-25,69.74,70.12,69.55,69.69,13900,67.80
2007-05-24,68.80,70.25,68.03,70.03,38000,68.13
2007-05-23,67.89,68.46,67.43,68.46,27200,66.60
2007-05-22,68.61,68.75,67.85,68.08,9400,66.23
2007-05-21,69.12,69.12,68.33,68.80,15500,66.93
2007-05-18,68.64,69.03,68.50,68.91,7800,67.04
2007-05-17,68.75,69.22,68.75,68.87,6100,67.00
2007-05-16,69.10,69.52,68.65,68.85,16500,66.98
2007-05-15,68.94,69.93,68.19,69.89,34700,67.99
2007-05-14,68.29,69.63,68.29,69.30,14000,67.42
2007-05-11,69.04,69.04,68.42,68.73,15600,66.86
2007-05-10,68.73,69.60,68.11,69.60,17300,67.71
2007-05-09,68.68,68.68,67.67,67.86,8400,66.02
2007-05-08,68.71,69.23,68.38,68.38,13100,66.52
2007-05-07,68.04,68.49,68.00,68.44,13900,66.58
2007-05-04,68.58,68.77,68.14,68.63,19000,66.76
2007-05-03,69.49,70.04,68.75,68.93,16100,67.06
2007-05-02,70.44,70.44,69.38,69.81,23000,67.91
2007-05-01,70.41,71.72,70.24,70.74,28400,68.82
2007-04-30,69.89,70.75,69.35,70.75,21600,68.83
2007-04-27,70.06,70.15,68.82,69.67,12800,67.78
2007-04-26,69.23,69.90,68.88,69.59,23900,67.70
2007-04-25,69.90,70.68,69.00,69.00,27700,67.12
2007-04-24,70.48,71.50,70.48,70.60,13800,68.68
2007-04-23,69.48,70.50,69.36,70.41,12800,68.50
2007-04-20,69.87,70.30,69.56,69.82,21100,67.92
2007-04-19,71.00,71.41,70.11,70.63,34900,68.71
2007-04-18,70.65,71.00,69.76,70.57,78600,68.65
2007-04-17,71.85,72.01,70.76,71.35,57800,69.41
2007-04-16,73.06,73.06,71.65,72.01,61600,70.05
2007-04-13,75.28,75.47,74.65,74.66,19500,72.63
2007-04-12,77.50,77.50,75.28,75.28,33700,73.23
2007-04-11,74.53,76.02,74.50,75.47,37800,73.42
2007-04-10,74.48,75.02,73.83,74.30,20700,72.28
2007-04-09,74.65,75.44,74.36,74.77,25300,72.74
2007-04-05,74.86,75.02,74.04,74.50,15600,72.47
2007-04-04,74.05,74.95,74.00,74.70,17400,72.67
2007-04-03,75.19,75.19,74.00,74.35,61200,72.33
2007-04-02,76.00,76.85,75.89,76.19,34400,74.12
2007-03-30,75.25,76.33,74.13,75.30,45400,73.25
2007-03-29,74.90,76.26,74.51,75.18,51800,73.14
2007-03-28,75.50,76.26,74.73,75.73,71900,73.67
2007-03-27,73.92,74.62,73.69,74.46,35300,72.44
2007-03-26,72.55,74.34,72.55,73.15,49000,71.16
2007-03-23,72.46,72.73,71.60,72.30,31100,70.33
2007-03-22,71.42,72.85,71.00,72.58,81700,70.61
2007-03-21,74.62,75.36,70.32,71.66,72900,69.71
2007-03-20,76.07,76.33,74.81,75.32,45900,73.27
2007-03-19,77.01,77.60,76.01,76.51,59100,74.43
2007-03-16,77.00,78.37,76.15,77.81,94200,75.69
2007-03-15,78.75,78.75,76.14,77.11,57900,75.01
2007-03-14,80.00,82.21,78.00,78.44,169300,76.31
2007-03-13,76.00,79.70,75.99,79.68,107300,77.51
2007-03-12,75.10,75.79,74.60,74.84,37800,72.81
2007-03-09,73.82,75.25,73.82,74.39,25100,72.37
2007-03-08,74.70,75.14,73.74,75.10,73100,73.06
2007-03-07,75.70,76.41,75.07,76.15,29800,74.08
2007-03-06,76.30,77.22,75.14,75.45,34200,73.40
2007-03-05,77.90,79.99,76.05,78.53,85500,76.40
2007-03-02,74.35,76.00,74.20,76.00,21600,73.93
2007-03-01,77.20,77.60,73.33,74.31,40700,72.29
2007-02-28,74.50,76.01,73.00,74.08,65900,72.07
2007-02-27,71.10,76.95,70.05,74.71,165000,72.68
2007-02-26,68.58,70.52,68.58,69.97,11700,68.07
2007-02-23,67.96,69.11,67.96,68.75,10400,66.88
2007-02-22,66.63,67.61,66.63,67.50,7600,65.67
2007-02-21,67.04,67.11,66.59,66.59,2500,64.78
2007-02-20,67.54,67.60,66.37,66.37,3600,64.57
2007-02-16,67.45,67.45,67.27,67.27,700,65.44
2007-02-15,67.05,67.22,67.04,67.16,1200,65.33
2007-02-14,67.05,67.23,67.01,67.10,5800,65.28
2007-02-13,69.02,69.02,68.29,68.36,11100,66.50
2007-02-12,69.43,69.66,69.21,69.43,5800,67.54
2007-02-09,67.00,69.38,67.00,68.85,13500,66.98
2007-02-08,67.60,67.68,67.26,67.49,6900,65.66
2007-02-07,66.74,66.74,66.74,66.74,100,64.93
2007-02-06,67.41,67.41,67.36,67.36,1100,65.53
2007-02-05,68.40,68.40,68.21,68.21,3300,66.36
2007-02-02,68.60,68.60,68.60,68.60,000,66.74
2007-02-01,68.77,68.80,68.60,68.60,300,66.74
