Date,Open,High,Low,Close,Volume,Adj Close
2008-06-13,25.81,26.25,24.86,26.18,24771600,25.54
2008-06-12,24.78,25.92,24.52,25.34,25737600,24.72
2008-06-11,26.04,26.11,24.28,24.41,26158800,23.82
2008-06-10,25.17,26.40,24.92,25.88,26534300,25.25
2008-06-09,26.80,26.99,24.95,25.68,24818500,25.06
2008-06-06,28.73,28.76,26.54,26.55,27086500,25.90
2008-06-05,28.45,29.37,28.29,29.37,14591100,28.66
2008-06-04,28.25,29.16,27.89,28.06,18490100,27.38
2008-06-03,29.10,29.34,27.76,28.41,17510300,27.72
2008-06-02,29.35,29.43,28.14,28.74,12431300,28.04
2008-05-30,30.53,30.65,29.60,29.62,9080400,28.90
2008-05-29,29.06,30.45,29.06,30.08,13618300,29.35
2008-05-28,30.02,30.02,28.48,29.25,15653700,28.54
2008-05-27,29.00,29.76,28.90,29.40,12605500,28.68
2008-05-23,29.70,29.71,28.99,29.06,13338100,28.35
2008-05-22,29.32,30.48,29.26,30.03,11278000,29.30
2008-05-21,31.02,31.34,29.37,29.50,16928600,28.78
2008-05-20,31.89,31.90,30.78,31.05,12751600,30.29
2008-05-19,32.62,33.40,32.02,32.49,9887300,31.70
2008-05-16,33.55,33.56,32.20,32.63,9313700,31.84
2008-05-15,32.64,33.45,32.19,33.43,7133400,32.62
2008-05-14,32.60,33.00,32.37,32.60,7785100,31.81
2008-05-13,33.13,33.15,31.94,32.12,11163400,31.34
2008-05-12,32.13,32.99,31.90,32.86,9323600,32.06
2008-05-09,31.67,32.97,31.46,31.92,11436300,31.14
2008-05-08,33.45,33.46,31.79,32.09,14352200,31.31
2008-05-07,35.62,35.67,33.00,33.24,11392600,32.43
2008-05-06,34.05,35.70,33.67,35.39,13280200,34.53
2008-05-05,35.50,35.74,34.56,35.05,8472700,34.20
2008-05-02,37.01,37.22,35.36,35.88,16569700,35.01
2008-05-01,33.22,35.84,33.06,35.73,14171600,34.86
2008-04-30,33.72,34.40,32.88,33.13,13456100,32.32
2008-04-29,34.09,34.43,33.44,33.79,8911700,32.97
2008-04-28,34.20,35.00,33.57,34.01,9029100,33.18
2008-04-25,33.76,34.31,32.75,34.04,12024100,33.21
2008-04-24,31.24,33.41,31.17,33.15,17892000,32.34
2008-04-23,31.52,31.84,30.56,31.03,11784800,30.28
2008-04-22,31.69,31.91,30.90,31.20,9287600,30.44
2008-04-21,32.43,32.58,31.64,31.95,8199600,31.17
2008-04-18,33.88,34.20,32.65,32.84,16917500,32.04
2008-04-17,30.58,32.19,30.40,32.00,11262400,31.22
2008-04-16,30.43,31.20,30.14,30.88,11024600,30.13
2008-04-15,29.50,29.78,28.47,29.06,11784200,28.35
2008-04-14,29.64,29.75,28.54,28.89,12638600,28.19
2008-04-11,30.16,31.41,29.35,29.77,13341200,29.05
2008-04-10,30.99,31.98,30.55,31.19,12058900,30.43
2008-04-09,32.67,32.85,31.08,31.38,11859000,30.62
2008-04-08,32.83,33.29,32.08,32.43,10416300,31.64
2008-04-07,34.05,34.45,33.13,33.45,10791100,32.64
2008-04-04,33.85,33.91,32.69,32.89,14057200,32.09
2008-04-03,32.89,34.32,32.73,33.97,12824500,33.14
2008-04-02,34.07,34.90,33.19,33.75,16805100,32.93
2008-04-01,31.59,34.04,31.49,33.63,18807700,32.81
2008-03-31,29.02,30.73,28.75,29.85,12848500,29.12
2008-03-28,30.68,31.22,29.20,29.33,12453200,28.62
2008-03-27,32.12,32.26,30.41,30.57,13332500,29.83
2008-03-26,32.91,33.03,31.47,31.59,13278300,30.82
2008-03-25,33.57,34.39,32.30,33.79,9132400,32.97
2008-03-24,33.91,35.62,33.50,33.96,13454200,33.03
2008-03-20,30.14,33.70,30.00,32.95,11695300,32.05
2008-03-19,31.25,32.22,29.53,29.81,16277500,28.99
2008-03-18,28.97,30.94,28.24,30.94,17246600,30.09
2008-03-17,24.04,27.34,24.01,26.52,20085200,25.79
2008-03-14,30.00,30.25,26.79,27.51,17737000,26.76
2008-03-13,27.81,30.07,27.16,29.78,17299800,28.96
2008-03-12,30.45,32.11,29.00,29.01,10462100,28.22
2008-03-11,29.35,30.53,27.86,29.78,11725700,28.96
2008-03-10,28.48,28.87,26.66,26.66,7482600,25.93
2008-03-07,27.40,29.51,27.00,28.02,8436800,27.25
2008-03-06,29.69,29.73,28.00,28.01,5707600,27.24
2008-03-05,31.00,31.72,29.69,30.25,5750500,29.42
2008-03-04,30.39,30.94,29.20,30.76,5025600,29.92
2008-03-03,31.55,31.70,30.41,31.10,3000100,30.25
2008-02-29,33.42,33.50,31.55,31.99,4611600,31.11
2008-02-28,35.80,35.80,34.33,34.34,2529400,33.40
2008-02-27,35.47,37.20,35.20,36.26,2156500,35.27
2008-02-26,35.25,36.76,35.04,36.01,2341600,35.02
2008-02-25,34.80,36.05,33.75,35.75,2885700,34.77
2008-02-22,34.01,35.10,32.76,35.05,3062600,34.09
2008-02-21,35.40,35.67,33.77,34.03,2092100,33.10
2008-02-20,33.17,35.27,33.14,35.00,2087200,34.04
2008-02-19,35.35,35.68,33.65,33.85,2179700,32.92
2008-02-15,33.61,34.57,33.20,34.57,2452200,33.62
2008-02-14,35.38,35.95,34.01,34.19,2653000,33.25
2008-02-13,35.64,35.85,34.13,34.75,2240800,33.80
2008-02-12,35.09,35.94,34.08,35.00,2968700,34.04
2008-02-11,36.24,36.24,33.50,33.78,2969400,32.85
2008-02-08,36.68,36.68,34.50,35.38,2369200,34.41
2008-02-07,35.23,37.50,35.04,36.84,2928800,35.83
2008-02-06,37.22,37.55,35.54,35.90,2442000,34.92
2008-02-05,38.25,38.72,36.50,36.80,3649200,35.79
2008-02-04,41.58,41.58,39.70,40.00,1540200,38.90
